Pressure,Temperature,Density - CoolProp,Thermal Conductivity - CoolProp,Dynamic Viscosity - CoolProp,Density - GasPak,Thermal Conductivity - GasPak,Dynamic Viscosity - GasPak
20000000.0,138,29.340200803861656,0.15328319028580523,4.969575378645628e-06,29.36669043547046,0.15649870159782378,6.8556934530768658e-06
20000000.0,139,29.144458353539033,0.1539205477836209,4.998876039732008e-06,29.170589186589574,0.15702719499997525,6.8673145987665886e-06
20000000.0,140,28.95146515696446,0.15455116081618137,5.028083216704428e-06,28.977222756042739,0.15755314645417645,6.8791208223790958e-06
20000000.0,141,28.76116423958014,0.1551748445349334,5.05719786824628e-06,28.786535496095969,0.15807638823426914,6.8911066270662485e-06
20000000.0,142,28.573500060531114,0.15579143356106698,5.086220937270672e-06,28.598473132881381,0.15859676232182993,6.9032667019324654e-06
20000000.0,143,28.38841847694626,0.15640078149170572,5.115153350983389e-06,28.412982731889393,0.15911412012926909,6.915595914414574e-06
20000000.0,144,28.205866708626758,0.15700276037925753,5.143996020967688e-06,28.230012663971557,0.15962832222170747,6.9280893030269226e-06
20000000.0,145,28.02579330319906,0.1575972601862689,5.172749843289016e-06,28.049512571894279,0.16013923804671554,6.9407420704454053e-06
20000000.0,146,27.848148101781096,0.1581841882182336,5.201415698618002e-06,27.87143333747651,0.16064674566573239,6.9535495769203604e-06
20000000.0,147,27.67288220520302,0.15876346853688786,5.229994452369989e-06,27.695727049338821,0.16115073149639741,6.9665073339964067e-06
20000000.0,148,27.499947940817215,0.15933504135656099,5.25848695485961e-06,27.522346971285479,0.16165109005509204,6.9796109985227044e-06
20000000.0,149,27.329298829926174,0.15989886242618268,5.286894041468922e-06,27.351247511336602,0.16214772370626654,6.9928563669427128e-06
20000000.0,150,27.1608895558514,0.16045490239954602,5.315216532827752e-06,27.182384191423274,0.16264054241591272,7.0062393698443706e-06
20000000.0,151,26.9946759326618,0.1610031461963902,5.343455235004948e-06,27.015713617754432,0.16312946351338592,7.0197560667608107e-06
